[0.000000] (-) TimerEvent: {}
[0.000198] (kukabot_description) JobQueued: {'identifier': 'kukabot_description', 'dependencies': OrderedDict()}
[0.087277] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//urdf/kukabot_base.xacro\n'}
[0.087423] (kukabot_description) StdoutLine: {'line': b'-- Installing: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//urdf/kukabot_wheel.xacro\n'}
[0.087614] (kukabot_description) StdoutLine: {'line': b'-- Installing: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//urdf/main.urdf.xacro\n'}
[0.087876] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//urdf/kukabot_caster.xacro\n'}
[0.088165] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//launch\n'}
[0.088307] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//rviz\n'}
[0.088442] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes\n'}
[0.088579] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors\n'}
[0.088714] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/asus_xtion_pro_live_camera.png\n'}
[0.088847] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/hokuyo.dae\n'}
[0.089037] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/kinect.tga\n'}
[0.089173] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/microsoft_lifecam.dae\n'}
[0.089310] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/asus_xtion_pro_live_base.png\n'}
[0.089445] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/asus_xtion_pro_live_camera.dae\n'}
[0.089709] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/hokuyo_convex.dae\n'}
[0.089843] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/asus_xtion_pro_live_base.dae\n'}
[0.090136] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/sensors/kinect.dae\n'}
[0.090265] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm\n'}
[0.090391] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/untitled.dae\n'}
[0.090518] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm_joint_3_convex.stl\n'}
[0.090678] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm1.dae\n'}
[0.090899] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm_joint_4_convex.stl\n'}
[0.090987] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm2_convex.dae\n'}
[0.091063] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm2.dae\n'}
[0.091137] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm_joint_5_convex.stl\n'}
[0.091211] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm_joint_1_convex.stl\n'}
[0.091283] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm3_convex.dae\n'}
[0.091355] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm3.dae\n'}
[0.091427] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm0_convex.dae\n'}
[0.091499] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm0.dae\n'}
[0.091571] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm5_convex.dae\n'}
[0.091642] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm1_convex.dae\n'}
[0.091714] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm4_convex.dae\n'}
[0.091787] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm4.dae\n'}
[0.091871] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm5.dae\n'}
[0.091994] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/arm/arm_joint_2_convex.stl\n'}
[0.092059] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/plate\n'}
[0.092126] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/plate/plate_convex.dae\n'}
[0.092189] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/plate/plate.dae\n'}
[0.092251] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/gripper\n'}
[0.092313] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/gripper/palm_convex.dae\n'}
[0.092376] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/gripper/palm.dae\n'}
[0.092461] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/gripper/finger.dae\n'}
[0.092718] (kukabot_description) StdoutLine: {'line': b'-- Up-to-date: /home/saeedbzrgn/Desktop/My-ROS2_Projects/My-ROS2-Humble/Kukabot_MobileRobot/kukabot_ws/install/kukabot_description/share/kukabot_description//meshes/gripper/finger_convex.dae\n'}
